"","Year","DOY","Port.1Soil.Resp.um.co2.m2.s","Port.1VWC","Port.1Soil.Temp.deg.C","Port.2soil.respum.co2.m2.s","Port.2VWC","Port.2Soil.Temp.deg.C","Port.3soil.respum.co2.m2.s","Port.3VWC","Port.3Soil.Temp.deg.C","Port.4Soil.Resp.um.co2.m2.s","Por4VWC","Port.4Soil.Temp.deg.C","Port.5soil.respum.co2.m2.s","Port.5VWC","Port.5Soil.Temp.deg.C","Port.6soil.respum.co2.m2.s","Port.6VWC","Port.6Soil.Temp.deg.C","Port.7soil.respum.co2.m2.s","Port.7VWC","Port.7Soil.Temp.deg.C","date"
"17190",19,17.176,0.28,0.14261,5,0.23,0.18123,4.38,0.19,NA,NA,NA,NA,NA,0.12,0.13766,4.12,NA,0.11393,3.52,NA,0.16838,5.46,2019-01-17
"17191",19,17.218,0.26,0.14222,4.76,0.23,0.18083,4.06,0.19,NA,NA,NA,NA,NA,0.14,0.13731,3.8,NA,0.1133,3.1,NA,0.16777,5.08,2019-01-17
"17192",19,17.259,0.24,0.14197,4.6,0.27,0.18063,3.9,0.23,NA,NA,NA,NA,NA,0.15,0.1374,3.7,NA,0.11316,3.02,NA,0.16737,4.9,2019-01-17
"17193",19,17.301,0.25,0.14192,4.54,0.23,0.18044,3.76,0.23,0.15644,4.6,NA,NA,NA,0.15,0.13714,3.5,NA,0.11284,2.88,NA,0.16757,4.7,2019-01-17
"17194",19,17.343,0.26,0.14188,4.82,0.24,0.18024,3.78,0.28,NA,NA,0.11,NA,NA,0.15,0.13696,3.54,NA,0.11293,2.96,0.09,0.16696,4.8,2019-01-17
"17195",19,17.384,0.31,0.14274,5.72,0.24,0.18063,4.34,0.33,NA,NA,0.2,NA,NA,0.16,0.13744,4.1,0.09,0.11348,3.9,0.23,0.16798,5.84,2019-01-17
"17196",19,17.426,0.31,0.14368,7.02,0.28,0.18143,5.88,0.4,0.15935,8.2,0.37,NA,NA,0.17,0.13796,5.56,0.15,0.11704,6.8,0.44,0.17082,8.46,2019-01-17
"17197",19,17.468,0.35,0.14684,10.16,0.3,0.1834,9.12,0.45,NA,NA,0.42,NA,NA,0.18,0.13908,7.38,0.16,0.12085,11.2,0.53,0.17465,11.86,2019-01-17
"17198",19,17.509,0.39,0.14845,11.84,0.31,0.18537,12.3,0.44,0.16162,11.7,0.48,NA,NA,0.19,0.14033,9.24,0.21,0.12508,NA,0.63,0.17925,15.4,2019-01-17
"17199",19,17.551,0.46,0.15035,NA,0.37,0.18752,NA,0.53,0.16286,12.7,0.52,NA,NA,0.18,0.1418,11.78,0.2,0.12681,NA,0.55,0.18222,NA,2019-01-17
"17200",19,17.593,0.53,0.15014,NA,0.39,0.18713,NA,0.48,0.16655,NA,0.56,NA,NA,0.18,0.14334,NA,0.2,0.12637,NA,0.5,0.1836,NA,2019-01-17
"17201",19,17.634,0.55,0.14993,NA,0.41,0.18596,NA,0.5,0.16614,NA,0.47,NA,NA,0.2,0.14462,NA,0.21,0.12553,NA,0.37,0.18281,NA,2019-01-17
"17202",19,17.676,0.51,0.1493,NA,0.37,0.18478,NA,0.47,0.1645,13.9,0.41,NA,NA,0.24,0.14424,NA,0.21,0.12446,NA,0.71,0.18063,NA,2019-01-17
"17203",19,17.718,0.49,0.14781,12.22,0.33,0.18301,12.22,0.42,0.16286,12.1,0.31,NA,NA,0.19,0.14192,NA,0.15,0.12197,13.7,0.47,0.17845,14.7,2019-01-17
"17204",19,17.759,0.41,0.14586,10.48,0.38,0.18202,10.44,0.33,0.16121,10.5,0.26,NA,NA,0.19,0.14033,11.14,0.1,0.11902,11.52,0.19,0.17625,12.96,2019-01-17
"17205",19,17.801,0.36,0.14501,9.38,0.36,0.18103,9.18,0.31,NA,NA,0.16,NA,NA,0.2,0.13895,9.58,0.13,0.11727,9.84,0.15,0.17485,11.4,2019-01-17
"17206",19,17.843,0.36,0.14389,8.42,0.31,0.18024,8.12,0.33,0.15914,8.5,0.16,NA,NA,0.15,0.13835,8.46,0.1,0.11578,8.5,0.18,0.17304,10.2,2019-01-17
"17207",19,17.884,0.34,0.14342,7.92,0.28,0.18004,7.48,0.3,0.15852,8.06,0.14,NA,NA,0.24,0.13809,7.76,0.08,0.11479,7.5,0.24,0.17163,9.28,2019-01-17
"17208",19,17.926,0.37,0.1424,7.66,0.3,0.17964,7.2,0.3,NA,NA,0.13,NA,NA,0.17,0.13757,7.4,NA,0.1142,7.04,0.23,0.17062,8.7,2019-01-17
"17209",19,17.968,0.37,0.14261,7.5,0.26,0.17925,7.1,0.29,0.15748,7.7,0.14,NA,NA,0.2,0.1374,7.24,0.1,0.1142,6.8,0.25,0.17001,8.42,2019-01-17
"17210",19,18.009,0.33,0.14201,7.4,0.27,0.17885,6.92,0.35,NA,NA,0.18,NA,NA,0.19,0.13735,7.1,0.09,0.11366,6.6,0.23,0.17001,8.2,2019-01-18
"17211",19,18.051,0.32,0.14201,7.2,0.32,0.17865,6.74,0.28,0.15706,7.3,0.14,NA,NA,0.16,0.13688,6.98,0.11,0.11357,6.44,0.17,0.1694,8,2019-01-18
"17212",19,18.092,0.33,0.14085,6.72,0.31,0.17825,6.26,0.26,0.15665,6.92,0.15,NA,NA,0.18,0.13662,6.6,0.1,0.11293,5.98,0.14,0.16879,7.66,2019-01-18
"17213",19,18.134,0.3,0.14055,6.22,0.26,0.17785,5.84,0.27,NA,NA,0.18,NA,NA,0.18,0.1361,6.08,NA,0.11243,5.42,0.14,0.16818,7.12,2019-01-18
"17214",19,18.176,0.28,0.14029,5.9,0.33,0.17725,5.48,0.25,0.15539,6.2,0.13,NA,NA,0.15,0.13601,5.6,NA,0.11203,4.9,0.1,0.16757,6.66,2019-01-18
"17215",19,18.218,0.4,0.14016,5.6,0.27,0.17685,5.14,0.24,0.15539,5.9,0.18,NA,NA,0.16,0.13562,5.3,NA,0.11148,4.44,0.1,0.16655,6.24,2019-01-18
"17216",19,18.259,0.25,0.13951,5.32,0.24,0.17645,4.8,0.24,NA,NA,NA,NA,NA,0.17,0.13527,5,NA,0.11103,3.9,NA,0.16635,5.84,2019-01-18
"17217",19,18.301,0.27,0.13878,4.98,0.26,0.17605,4.5,0.25,NA,NA,NA,NA,NA,0.13,0.13484,4.64,NA,0.11034,3.5,NA,0.16532,5.5,2019-01-18
"17218",19,18.343,0.3,0.13891,5.26,0.27,0.17625,4.68,0.29,0.15435,5.5,0.16,NA,NA,0.16,0.13475,4.78,0.13,0.11052,3.7,0.19,0.16532,5.42,2019-01-18
"17219",19,18.384,0.37,0.14016,6.32,0.27,0.17645,5.52,0.34,NA,NA,0.22,NA,NA,0.18,0.13536,5.72,0.11,0.11134,5.02,0.39,0.16655,6.52,2019-01-18
"17220",19,18.426,0.43,0.14115,7.74,0.28,0.17725,7.2,0.39,NA,NA,0.34,NA,NA,0.22,0.13601,7.12,0.13,0.11379,7.22,0.82,0.16798,8.2,2019-01-18
"17221",19,18.468,0.46,0.14334,9.86,0.28,0.17885,10.38,0.46,NA,NA,0.41,NA,NA,0.22,0.13696,8.5,0.14,0.11736,10.84,1.16,0.17122,10.76,2019-01-18
"17222",19,18.509,0.56,0.14505,11.62,0.32,0.18202,NA,0.53,NA,NA,0.44,NA,NA,0.22,0.13848,10.52,0.2,0.12077,14.1,1.01,0.17425,13.54,2019-01-18
"17223",19,18.551,0.62,0.14696,NA,0.38,0.18281,NA,0.54,0.15935,12.3,0.43,NA,NA,0.23,0.14007,12.78,0.22,0.12224,NA,1.17,0.17665,15.36,2019-01-18
"17224",19,18.593,0.7,0.14675,NA,0.39,0.18182,NA,0.5,0.16162,NA,0.42,NA,NA,0.22,0.14051,NA,0.21,0.1217,NA,1,0.17765,NA,2019-01-18
"17225",19,18.634,0.76,0.14637,NA,0.36,0.18083,NA,0.52,0.16142,14,0.4,NA,NA,0.23,0.14124,NA,0.19,0.12112,15.08,0.86,0.17705,15.5,2019-01-18
"17226",19,18.676,0.67,0.14509,12.62,0.34,0.17865,NA,0.47,0.15997,12.2,0.35,NA,NA,0.27,0.14033,NA,0.17,0.11938,13.72,0.85,0.17505,14.2,2019-01-18
"17227",19,18.718,0.55,0.14385,11.68,0.32,0.17685,12.04,0.51,NA,NA,0.3,NA,NA,0.24,0.13891,12.34,0.15,0.11727,12.18,0.85,0.17344,12.98,2019-01-18
"17228",19,18.759,0.48,0.14205,10.22,0.35,0.17545,10.32,0.43,0.15706,9.7,0.22,NA,NA,0.2,0.13748,10.58,0.1,0.11488,10.44,0.57,0.17183,11.64,2019-01-18
"17229",19,18.801,0.44,0.14119,9.18,0.29,0.17505,9.12,0.28,0.15665,8.9,0.21,NA,NA,0.17,0.13618,9.26,0.1,0.11293,8.98,0.26,0.17041,10.4,2019-01-18
"17230",19,18.843,0.39,0.1402,8.38,0.3,0.17465,8.16,0.31,0.15539,8.1,0.16,NA,NA,0.16,0.1357,8.24,0.11,0.11257,7.76,0.23,0.16879,9.34,2019-01-18
"17231",19,18.884,0.34,0.1393,7.74,0.27,0.17425,7.42,0.28,0.15498,7.6,0.14,NA,NA,0.15,0.13479,7.5,0.1,0.11139,6.9,0.21,0.16777,8.52,2019-01-18
"17232",19,18.926,0.34,0.13874,7.3,0.26,0.17365,6.94,0.31,0.15456,7.2,0.12,NA,NA,0.17,0.13457,7.04,NA,0.11103,6.26,0.22,0.16696,7.9,2019-01-18
"17233",19,18.967,0.3,0.13783,6.7,0.33,0.17304,6.38,0.3,0.15351,6.7,0.12,NA,NA,0.16,0.13396,6.42,NA,0.10993,5.48,0.21,0.16594,7.26,2019-01-18
"17234",19,19.009,0.31,0.13757,6.42,0.26,0.17284,5.96,0.28,0.15267,6.4,0.11,NA,NA,0.13,0.13396,5.96,NA,0.10938,5,0.15,0.16512,6.78,2019-01-19
"17235",19,19.051,0.29,0.13714,5.8,0.26,0.17203,5.36,0.26,NA,NA,0.09,NA,NA,0.16,0.13318,5.3,0.13,0.10893,4.2,0.13,0.1643,6.22,2019-01-19
"17236",19,19.093,0.35,0.13666,5.6,0.26,0.17183,5.1,0.21,0.15225,5.5,0.1,NA,NA,0.12,0.13292,5.04,NA,0.10847,4.14,0.09,0.16389,5.9,2019-01-19
"17237",19,19.134,0.29,0.13614,5.24,0.24,0.17163,4.66,0.21,0.15141,5.2,NA,NA,NA,0.13,0.1323,4.5,NA,0.10792,3.54,0.06,0.16348,5.52,2019-01-19
"17238",19,19.175,0.25,0.13553,4.84,0.26,0.17122,4.24,0.2,0.1512,4.86,NA,NA,NA,NA,0.13217,4.04,NA,0.10769,3.06,NA,0.16265,5.1,2019-01-19
"17239",19,19.218,0.24,0.1351,4.54,0.32,0.17062,3.86,0.2,0.15078,4.56,NA,NA,NA,0.14,0.13174,3.6,NA,0.10692,2.6,NA,0.16204,4.7,2019-01-19
"17240",19,19.259,0.25,0.13457,4.1,0.21,0.17041,3.48,0.27,NA,NA,NA,NA,NA,0.1,0.1316,3.3,NA,0.10655,2.36,NA,0.16142,4.3,2019-01-19
"17241",19,19.301,0.22,0.13396,3.8,0.21,0.1696,3.04,0.22,0.14951,3.8,NA,NA,NA,0.08,0.13125,2.9,NA,0.10637,2,NA,0.1608,3.9,2019-01-19
"17242",19,19.342,0.21,0.13383,3.76,0.23,0.1694,2.92,0.25,0.1493,3.8,0.09,NA,NA,0.16,0.13095,2.88,0.08,0.10646,2.16,0.08,0.16059,3.76,2019-01-19
"17243",19,19.384,0.24,0.13427,4.5,0.21,0.16981,3.32,0.21,0.14993,4.8,0.14,NA,NA,0.11,0.1313,3.44,0.07,0.10682,3.08,0.16,0.16142,4.76,2019-01-19
"17244",19,19.426,0.27,0.13553,5.56,0.2,0.16981,4.44,0.31,0.1512,7.2,0.23,NA,NA,0.12,0.13178,4.66,0.11,0.10943,5.48,0.32,0.16389,7.08,2019-01-19
"17245",19,19.468,0.31,0.13895,9.66,0.2,0.17203,7.98,0.39,0.15246,8.3,0.38,NA,NA,0.15,0.13318,6.54,0.15,0.11361,9.8,0.42,0.16798,10.52,2019-01-19
"17246",19,19.509,0.34,0.14051,11.08,0.23,0.17465,12.22,0.44,0.15393,10.4,0.43,NA,NA,0.17,0.13457,8.8,0.17,0.11754,13.92,0.45,0.17203,13.76,2019-01-19
"17247",19,19.551,0.41,0.1424,12.82,0.3,0.17765,NA,0.43,NA,NA,0.5,NA,NA,0.16,0.13696,11.72,0.16,0.11965,16.02,0.41,0.17505,15.9,2019-01-19
"17248",19,19.593,0.43,0.14334,13.66,0.34,0.17725,NA,0.42,0.15873,NA,0.47,NA,NA,0.17,0.13861,NA,0.24,0.11889,15.66,0.4,0.17605,16.6,2019-01-19
"17249",19,19.634,0.43,0.14197,12.78,0.36,0.17545,NA,0.39,0.15873,NA,0.45,NA,NA,0.18,0.13926,NA,0.18,0.1188,15.44,0.34,0.17525,15.98,2019-01-19
"17250",19,19.676,0.45,0.14042,11.9,0.36,0.17304,13.84,0.36,0.15706,13,0.41,NA,NA,0.17,0.13891,NA,0.24,0.11758,14.42,0.19,0.17304,14.4,2019-01-19
"17251",19,19.718,0.39,0.13891,10.86,0.33,0.17122,11.92,0.34,NA,NA,0.28,NA,NA,0.18,0.13675,13.4,0.16,0.11501,12.64,0.18,0.17082,12.88,2019-01-19
"17252",19,19.759,0.35,0.13722,9.28,0.35,0.16981,9.88,0.31,0.15372,9.58,0.19,NA,NA,0.16,0.13462,10.86,0.15,0.11248,10.44,0.07,0.1694,11.38,2019-01-19
"17253",19,19.801,0.33,0.13588,8.1,0.31,0.16899,8.36,0.26,0.15246,8.36,0.17,NA,NA,0.17,0.13318,8.92,0.08,0.11002,8.6,NA,0.16737,9.86,2019-01-19
"17254",19,19.843,0.3,0.13527,7.38,0.27,0.16838,7.32,0.25,0.15225,7.5,0.13,NA,NA,0.16,0.1323,7.82,0.12,0.10938,7.46,NA,0.16594,8.8,2019-01-19
"17255",19,19.884,0.29,0.13401,6.84,0.26,0.16798,6.6,0.27,0.15078,6.9,0.11,NA,NA,0.12,0.13182,6.94,0.07,0.10811,6.64,NA,0.16471,7.96,2019-01-19
"17256",19,19.926,0.31,0.13383,6.32,0.25,0.16737,5.96,0.21,0.15056,6.4,0.2,NA,NA,0.13,0.13112,6.26,NA,0.10728,5.8,NA,0.16368,7.3,2019-01-19
"17257",19,19.968,0.27,0.13248,5.6,0.25,0.16675,5.32,0.28,0.1493,5.78,NA,NA,NA,0.15,0.13055,5.5,NA,0.10655,4.84,NA,0.16307,6.64,2019-01-19
"17258",19,20.009,0.26,0.13217,5.18,0.24,0.16635,4.72,0.2,0.14845,5.3,NA,NA,NA,0.13,0.1302,4.9,NA,0.10595,4.08,NA,0.16204,6.04,2019-01-20
"17259",19,20.051,0.26,0.13134,4.62,0.3,0.16594,4.28,0.18,0.14803,4.86,NA,NA,NA,0.14,0.13007,4.4,NA,0.10489,3.44,NA,0.16121,5.52,2019-01-20
"17260",19,20.093,0.24,0.13064,4.28,0.27,0.16553,3.92,0.23,NA,NA,NA,NA,NA,0.11,0.12941,4,NA,0.10494,2.9,NA,0.16059,5,2019-01-20
"17261",19,20.134,0.24,0.13038,3.9,0.22,0.16573,3.54,0.19,0.14675,4.1,NA,NA,NA,0.13,0.12888,3.64,NA,0.10425,2.42,NA,0.15997,4.62,2019-01-20
"17262",19,20.176,0.23,0.12994,3.7,0.23,0.16512,3.34,0.2,NA,NA,NA,NA,NA,0.1,0.12893,3.4,NA,0.1037,2,NA,0.15914,4.28,2019-01-20
"17263",19,20.218,0.21,0.12985,3.68,0.23,0.16471,3.12,0.17,NA,NA,NA,NA,NA,0.11,0.12879,3.14,NA,0.10342,1.8,NA,0.15893,4.1,2019-01-20
"17264",19,20.259,0.22,0.12915,3.26,0.17,0.1645,2.94,0.16,NA,NA,NA,NA,NA,0.1,0.12866,2.9,NA,0.10328,1.54,NA,0.15852,3.8,2019-01-20
"17265",19,20.301,0.21,0.12893,3,0.19,0.1643,2.62,0.2,0.14569,3.3,NA,NA,NA,0.12,0.12862,2.62,NA,0.10296,1.14,NA,0.1579,3.5,2019-01-20
"17266",19,20.343,0.21,0.12923,3.44,0.24,0.1643,2.7,0.18,NA,NA,NA,NA,NA,0.09,0.12827,2.66,NA,0.10314,1.54,0.08,0.15769,3.54,2019-01-20
"17267",19,20.384,0.23,0.12994,4.3,0.18,0.1643,3.12,0.23,0.14633,5,0.17,NA,NA,0.14,0.12853,3.06,0.08,0.10342,2.08,0.23,0.15893,4.72,2019-01-20
"17268",19,20.426,0.3,0.1313,6,0.2,0.16553,4.76,0.33,0.14866,7.8,0.36,NA,NA,0.14,0.12954,4.66,0.11,0.10669,5.74,0.4,0.16265,7.8,2019-01-20
"17269",19,20.468,0.31,0.13553,10.36,0.22,0.16737,8.34,0.41,0.1493,9.1,0.43,NA,NA,0.16,0.13082,7,0.17,0.1118,10.56,0.52,0.16655,11.36,2019-01-20
"17270",19,20.509,0.35,0.13766,11.98,0.24,0.16981,12.18,0.46,0.15204,11.3,0.43,NA,NA,0.21,0.1327,9.48,0.2,0.11596,14.8,0.43,0.17062,14.48,2019-01-20
"17271",19,20.551,0.42,0.13908,13.5,0.29,0.17264,NA,0.47,0.15246,12.3,0.45,NA,NA,0.17,0.13475,12.18,0.18,0.11754,NA,0.43,0.17324,16.38,2019-01-20
"17272",19,20.593,0.47,0.13969,NA,0.35,0.17304,NA,0.46,0.15727,NA,0.51,NA,NA,0.18,0.1361,NA,0.2,0.11736,NA,0.39,0.17445,NA,2019-01-20
"17273",19,20.634,0.46,0.13869,NA,0.38,0.17082,NA,0.43,NA,NA,0.47,NA,NA,0.23,0.1374,NA,0.3,0.11731,NA,0.28,0.17385,16.66,2019-01-20
"17274",19,20.676,0.48,0.13787,13.12,0.38,0.1694,NA,0.44,NA,NA,0.41,NA,NA,0.19,0.13701,NA,0.17,0.11605,15.54,0.25,0.17223,15.5,2019-01-20
"17275",19,20.718,0.42,0.13592,12.3,0.35,0.16757,12.94,0.39,0.15372,12.6,0.37,NA,NA,0.21,0.13453,NA,0.16,0.11411,14.24,0.2,0.17041,14.36,2019-01-20
"17276",19,20.759,0.4,0.13401,10.62,0.38,0.16553,10.82,0.39,0.15204,10.9,0.26,NA,NA,0.17,0.13292,11.64,0.13,0.11103,11.92,0.14,0.16859,12.92,2019-01-20
"17277",19,20.801,0.4,0.13261,9.62,0.32,0.16471,9.44,0.34,NA,NA,0.21,NA,NA,0.16,0.13121,10.02,0.11,0.1092,10.28,0.12,0.16675,11.6,2019-01-20
"17278",19,20.843,0.37,0.13178,8.84,0.32,0.16409,8.42,0.31,0.14951,8.9,0.21,NA,NA,0.18,0.13042,8.94,0.12,0.1076,8.98,0.08,0.16553,10.62,2019-01-20
"17279",19,20.884,0.35,0.13073,8.02,0.27,0.16368,7.66,0.28,NA,NA,0.19,NA,NA,0.13,0.13025,8.1,NA,0.10646,7.8,NA,0.1643,9.64,2019-01-20
"17280",19,20.926,0.32,0.12972,7.34,0.32,0.16327,7.04,0.25,0.14781,7.5,0.15,NA,NA,0.18,0.12906,7.42,NA,0.10526,6.92,NA,0.16307,8.76,2019-01-20
"17281",19,20.968,0.34,0.12901,6.82,0.25,0.16265,6.56,0.28,0.1476,7,0.16,NA,NA,0.18,0.12893,6.9,NA,0.10499,6.18,NA,0.16224,8.16,2019-01-20
"17282",19,21.009,0.31,0.12862,6.5,0.25,0.16245,6.26,0.24,0.14718,6.7,0.16,NA,NA,0.19,0.12871,6.6,NA,0.10443,5.7,NA,0.16121,7.62,2019-01-21
"17283",19,21.051,0.31,0.12765,6.2,0.24,0.16204,5.94,0.23,NA,NA,0.15,NA,NA,0.15,0.12818,6.24,NA,0.10347,5.2,NA,0.16059,7.24,2019-01-21
"17284",19,21.093,0.34,0.12769,5.82,0.24,0.16183,5.6,0.23,NA,NA,0.14,NA,NA,0.13,0.12796,5.9,NA,0.10337,4.86,NA,0.15976,6.82,2019-01-21
"17285",19,21.134,0.29,0.1273,5.48,0.24,0.16162,5.22,0.29,0.14582,5.66,0.13,NA,NA,0.13,0.12743,5.54,NA,0.10319,4.3,NA,0.15935,6.4,2019-01-21
"17286",19,21.176,0.27,0.12707,5.18,0.23,0.16121,4.94,0.25,0.14509,5.4,0.1,NA,NA,0.13,0.12738,5.2,NA,0.10291,3.9,NA,0.15873,6,2019-01-21
"17287",19,21.218,0.26,0.12619,4.94,0.22,0.161,4.66,0.2,0.14441,5.1,0.13,NA,NA,0.15,0.12721,4.94,NA,0.1019,3.54,NA,0.15831,5.64,2019-01-21
"17288",19,21.259,0.25,0.12588,4.72,0.26,0.1608,4.44,0.19,0.14419,4.9,0.1,NA,NA,0.12,0.12712,4.7,NA,0.1019,3.3,NA,0.15769,5.36,2019-01-21
"17289",19,21.301,0.26,0.12592,4.48,0.21,0.16038,4.22,0.2,0.14355,4.7,0.08,NA,NA,0.14,0.12716,4.52,NA,0.10171,3.1,NA,0.15748,5.18,2019-01-21
"17290",19,21.343,0.3,0.1261,4.7,0.22,0.16059,4.36,0.23,0.14398,5,0.12,NA,NA,0.17,0.12721,4.64,NA,0.10167,3.24,0.08,0.15685,5.1,2019-01-21
"17291",19,21.384,0.32,0.12747,6.12,0.24,0.161,5.44,0.25,0.14462,6.4,0.2,NA,NA,0.16,0.12738,5.42,0.15,0.10277,4.54,0.15,0.1579,6.04,2019-01-21
"17292",19,21.426,0.32,0.12844,7.42,0.22,0.16204,6.8,0.32,0.14616,8.12,0.28,NA,NA,0.13,0.12818,6.7,0.11,0.10485,6.78,0.24,0.15997,7.82,2019-01-21
"17293",19,21.468,0.38,0.13239,10.7,0.22,0.16348,9.28,0.43,NA,NA,0.49,NA,NA,0.18,0.12901,8.22,0.21,0.10824,10.56,0.51,0.16307,10.38,2019-01-21
"17294",19,21.509,0.58,0.13375,12.26,0.28,0.16716,NA,0.46,0.14951,12.3,0.48,NA,NA,0.2,0.13095,10.9,0.2,0.1128,14.8,0.72,0.16777,14.06,2019-01-21
"17295",19,21.551,0.8,0.13557,NA,0.33,0.16879,NA,0.52,0.15078,13.2,0.51,NA,NA,0.25,0.13296,13.38,0.18,0.11465,NA,1.05,0.17041,16.1,2019-01-21
"17296",19,21.593,0.91,0.1357,NA,0.39,0.16899,NA,0.5,0.15414,NA,0.54,NA,NA,0.21,0.1344,NA,0.22,0.11429,NA,0.51,0.17163,NA,2019-01-21
"17297",19,21.634,0.84,0.1347,NA,0.42,0.16635,NA,0.5,0.15351,NA,0.45,NA,NA,0.26,0.13449,NA,0.21,0.11402,16.16,0.55,0.17102,16.62,2019-01-21
"17298",19,21.676,1.07,0.13396,13.6,0.41,0.16471,NA,0.47,0.15162,NA,0.38,NA,NA,0.25,0.13405,NA,0.22,0.11248,15.02,0.49,0.1692,15.38,2019-01-21
"17299",19,21.718,0.88,0.13209,12.58,0.39,0.16286,12.88,0.42,0.14972,11.9,0.33,NA,NA,0.25,0.13165,NA,0.18,0.1097,13.38,0.62,0.16757,14.12,2019-01-21
"17300",19,21.759,0.72,0.12954,11.2,0.38,0.161,11.2,0.46,NA,NA,0.25,NA,NA,0.23,0.13025,11.94,0.13,0.10769,11.64,0.77,0.16573,12.78,2019-01-21
"17301",19,21.801,0.73,0.12853,10.18,0.35,0.16018,9.88,0.41,0.14739,9.6,0.2,NA,NA,0.23,0.12897,10.62,0.12,0.10563,10.14,0.43,0.1643,11.52,2019-01-21
"17302",19,21.842,0.61,0.12747,9.34,0.32,0.15976,8.94,0.37,0.14658,8.96,0.21,NA,NA,0.24,0.12844,9.58,0.11,0.10466,9,0.35,0.16286,10.5,2019-01-21
"17303",19,21.884,0.52,0.12619,8.56,0.32,0.15893,8.18,0.39,0.14599,8.36,0.15,NA,NA,0.26,0.12747,8.64,0.07,0.1037,8,0.71,0.161,9.56,2019-01-21
"17304",19,21.926,0.51,0.12615,8.26,0.25,0.15893,7.9,0.41,0.14526,8.1,0.15,NA,NA,0.22,0.12747,8.2,NA,0.10333,7.6,0.6,0.16038,9,2019-01-21
"17305",19,21.968,0.44,0.12579,8.02,0.27,0.15873,7.72,0.34,0.14547,8,0.13,NA,NA,0.17,0.12668,7.9,NA,0.10296,7.38,0.43,0.15976,8.76,2019-01-21
"17306",19,22.009,0.37,0.12424,7.02,0.25,0.15769,6.74,0.25,0.14377,7,0.07,NA,NA,0.15,0.12601,6.9,0.12,0.10194,6.2,0.22,0.15893,8.1,2019-01-22
"17307",19,22.051,0.38,0.12411,6.8,0.22,0.15769,6.44,0.25,0.14342,6.8,NA,NA,NA,0.14,0.12588,6.4,NA,0.10143,5.7,0.23,0.1581,7.36,2019-01-22
"17308",19,22.093,0.33,0.12268,5.74,0.25,0.15685,5.36,0.21,0.14291,5.9,NA,NA,NA,0.13,0.12486,5.38,NA,0.10023,4.42,0.16,0.15727,6.54,2019-01-22
"17309",19,22.134,0.3,0.12206,5.04,0.22,0.15623,4.62,0.25,0.14162,5.2,NA,NA,NA,0.13,0.12442,4.48,NA,0.099069,3.38,0.14,0.15581,5.58,2019-01-22
"17310",19,22.176,0.32,0.1213,4.5,0.19,0.15581,4.1,0.21,0.14119,4.8,NA,NA,NA,0.16,0.12366,3.92,NA,0.098697,2.62,0.18,0.15456,4.92,2019-01-22
"17311",19,22.217,0.3,0.12103,4.24,0.24,0.1556,3.74,0.19,0.14033,4.5,NA,NA,NA,0.14,0.12353,3.6,NA,0.098557,2.24,0.18,0.15372,4.5,2019-01-22
"17312",19,22.259,0.28,0.12094,3.9,0.18,0.15539,3.4,0.21,0.14012,4.2,NA,NA,NA,0.13,0.12331,3.2,NA,0.098185,1.88,0.14,0.15372,4.08,2019-01-22
"17313",19,22.301,0.26,0.12059,3.62,0.19,0.15519,3.08,0.16,0.13982,3.9,NA,NA,NA,0.11,0.12308,2.88,NA,0.097626,1.5,0.2,0.15288,3.7,2019-01-22
"17314",19,22.343,0.25,0.12018,3.5,0.18,0.15498,2.92,0.19,0.13926,3.9,NA,NA,NA,0.1,0.12295,2.7,NA,0.0973,1.42,0.13,0.15267,3.5,2019-01-22
"17315",19,22.384,0.27,0.1209,4.2,0.27,0.15519,3.2,0.23,0.14012,5,0.17,NA,NA,0.1,0.12304,2.92,0.08,0.098092,1.98,0.33,0.1533,4.2,2019-01-22
"17316",19,22.426,0.29,0.12233,5.32,0.17,0.15623,4.56,0.31,NA,NA,0.25,NA,NA,0.12,0.12402,4.12,NA,0.10028,4.74,0.57,0.15581,6.5,2019-01-22
"17317",19,22.468,0.35,0.12535,8.56,0.23,0.15893,8.64,0.39,NA,NA,0.36,NA,NA,0.16,0.12468,5.68,0.11,0.1048,9.26,0.61,0.15956,9.68,2019-01-22
"17318",19,22.509,0.39,0.12752,10.72,0.22,0.16245,13.42,0.44,NA,NA,0.4,NA,NA,0.15,0.12668,8,0.16,0.10788,12.5,0.63,0.16286,12.44,2019-01-22
"17319",19,22.551,0.45,0.13082,13.68,0.25,0.16368,NA,0.43,0.14526,11.1,0.42,NA,NA,0.15,0.12822,10.34,0.17,0.10948,14.5,0.66,0.16532,14.34,2019-01-22
"17320",19,22.593,0.54,0.13042,13.3,0.28,0.16348,NA,0.42,0.14887,NA,0.43,NA,NA,0.15,0.12963,11.88,0.13,0.10824,14,0.67,0.16655,15.1,2019-01-22
"17321",19,22.634,0.57,0.12871,12.42,0.3,0.16142,NA,0.38,0.1476,13.1,0.36,NA,NA,0.2,0.12985,12.66,0.12,0.10806,13.44,0.39,0.16573,14.34,2019-01-22
"17322",19,22.676,0.5,0.12672,11.36,0.29,0.15852,12.44,0.36,0.14569,11.1,0.27,NA,NA,0.16,0.12853,11.84,0.14,0.10623,11.82,0.51,0.16327,12.62,2019-01-22
