Year,DOY,Port 1Soil Resp.um co2/m2/s,Port 1VWC,Port 1Soil Temp.deg C,Port 2soil respum co2/m2/s,Port 2VWC,Port 2Soil Temp.deg C,Port 3soil respum co2/m2/s,Port 3VWC,Port 3Soil Temp.deg C,Port 4Soil Resp.um co2/m2/s,Por4VWC,Port 4Soil Temp.deg C,Port 5soil respum co2/m2/s,Port 5VWC,Port 5Soil Temp.deg C,Port 6soil respum co2/m2/s,Port 6VWC,Port 6Soil Temp.deg C,Port 7soil respum co2/m2/s,Port 7VWC,Port 7Soil Temp.deg C
18,93.346,0.69,0.044125,14.24,0.57,0.048285,11.8,0.76,0.061,14.2,0.6,NaN,NaN,0.25,0.061397,11.48,0.21,0.042443,11.82,0.41,0.086951,14.1
18,93.387,0.87,0.048133,19.3,0.64,0.050456,15.18,0.85,0.068095,21.56,0.84,NaN,NaN,0.25,0.063967,15.12,0.23,0.047627,18.12,0.5,0.091631,18.38
18,93.429,0.87,0.053522,26.6,0.6,0.056624,23.74,1.06,0.074673,29.2,1.03,NaN,NaN,0.29,0.067262,20.34,0.3,0.05287,25,0.54,0.096927,23.04
18,93.471,0.92,0.062436,38.24,0.67,0.06446,32.56,1.05,0.080028,35.92,1.25,NaN,NaN,0.33,0.073072,25.8,0.37,0.057123,30.82,0.65,0.10208,27.72
18,93.512,1.03,0.066771,NaN,0.72,0.070735,39.12,1.15,0.085097,41.84,1.11,NaN,NaN,0.29,0.077718,32.2,0.38,0.060207,35.18,0.62,NaN,NaN
18,93.554,1.14,0.067752,NaN,0.82,0.073606,NaN,1.17,0.087283,45.52,1.03,NaN,NaN,0.33,0.081802,36.32,0.4,0.061595,38.1,0.52,0.10916,34.86
18,93.596,1.23,0.065297,NaN,0.85,0.073315,NaN,1.23,NaN,NaN,0.91,NaN,NaN,0.36,0.083523,NaN,0.43,0.062386,39.88,0.42,0.11034,NaN
18,93.637,1.35,0.062238,NaN,0.91,0.071125,NaN,1.22,0.083619,42.16,0.87,NaN,NaN,0.46,0.082998,NaN,0.41,0.061347,39.92,0.4,0.11021,NaN
18,93.679,1.28,0.059363,37.48,0.93,0.067115,35.68,1.11,0.077525,35.56,0.86,NaN,NaN,0.43,0.079066,35.1,0.36,0.059114,37.76,0.25,0.10838,35.48
18,93.721,1.22,0.055275,32.52,0.96,0.062683,31.06,1.27,0.073217,30.1,0.64,NaN,NaN,0.47,0.073849,28.82,0.31,0.056025,34.22,0.26,NaN,NaN
18,93.762,1.12,0.052066,27.84,0.87,0.059413,27.46,1.18,0.070345,26.1,0.55,NaN,NaN,0.45,0.07132,25.3,0.26,0.051563,28.5,0.25,0.1006,29.36
18,93.804,1.07,0.049245,23.9,0.86,0.056375,24.02,0.91,0.067409,22.8,0.47,NaN,NaN,0.32,0.067752,22.6,0.19,0.048538,23.96,NaN,0.096227,25.68
18,93.846,0.96,0.046867,20.98,0.85,0.054324,21.36,0.76,0.064706,20.4,0.51,NaN,NaN,0.31,0.06569,20.24,NaN,0.04631,20.98,NaN,0.093323,22.94
18,93.887,0.88,0.045548,18.9,0.82,0.052518,19.42,0.71,0.062732,18.6,0.47,NaN,NaN,0.29,0.064657,18.58,NaN,0.044989,18.94,NaN,0.091254,20.94
18,93.929,0.78,0.044583,17.32,0.79,0.051463,17.88,0.68,NaN,NaN,0.38,NaN,NaN,0.26,0.063967,17.26,NaN,0.044226,17.3,NaN,0.089697,19.38
18,94.012,0.73,0.043361,15.26,0.68,0.049951,15.74,0.63,0.060257,15.2,0.44,NaN,NaN,0.27,0.062831,15.24,0.16,0.042647,15.1,NaN,0.08771,17.24
18,94.054,0.68,0.043004,14.52,0.69,0.049396,14.96,0.56,0.059512,14.4,0.41,NaN,NaN,0.29,0.062683,14.56,NaN,0.042392,14.26,NaN,0.087093,16.56
18,94.096,0.72,0.042749,13.66,0.68,0.048841,14.18,0.58,NaN,NaN,0.37,NaN,NaN,0.25,0.062238,13.76,0.16,0.042085,13.38,NaN,0.086523,15.8
18,94.137,0.65,0.04229,13.28,0.68,0.048335,13.62,0.54,0.059015,13.3,0.35,NaN,NaN,0.22,0.061694,13.4,0.12,0.041881,13.1,NaN,0.086096,15.32
18,94.179,0.65,0.042034,12.7,0.64,0.048032,13.1,0.61,NaN,NaN,0.4,NaN,NaN,0.22,0.061446,12.98,0.21,0.041575,12.6,NaN,NaN,NaN
18,94.221,0.6,0.041524,12.24,0.64,0.047678,12.6,0.5,NaN,NaN,0.32,NaN,NaN,0.21,0.061199,12.44,NaN,0.041217,11.92,NaN,0.08543,14.4
18,94.262,0.6,0.041524,11.78,0.57,0.047273,12.1,0.49,NaN,NaN,0.34,NaN,NaN,0.2,0.060405,11.88,0.23,0.040961,11.28,NaN,0.084906,13.9
18,94.304,0.65,0.041932,12.34,0.65,0.047374,12.04,0.57,0.058269,12.5,0.38,NaN,NaN,0.27,0.060405,11.68,0.15,0.041115,11.12,0.23,0.085049,13.76
18,94.346,0.76,0.044379,15.94,0.65,0.048436,13.18,0.8,NaN,NaN,0.71,NaN,NaN,0.25,0.061446,12.62,0.23,0.042749,13.42,0.42,0.087093,15.6
18,94.387,0.93,0.048841,21.02,0.64,0.050556,16.58,0.85,0.068389,23.2,0.95,NaN,NaN,0.32,0.063917,16.44,0.28,0.04783,19.86,0.57,0.091442,19.72
18,94.429,0.96,0.053974,28.18,0.72,0.056874,25.28,0.95,0.074237,30.42,1.14,NaN,NaN,0.3,0.067507,21.64,0.31,0.053071,26.7,0.59,0.096787,24.34
18,94.471,0.93,0.062782,39.76,0.71,0.0651,34.18,1.09,0.079643,37.22,1.17,NaN,NaN,0.35,0.074237,27.74,0.36,0.057223,32.28,0.48,0.10153,28.8
18,94.512,1.07,0.066428,NaN,0.88,0.071223,NaN,1.24,0.083953,42.16,1.25,NaN,NaN,0.35,0.079018,33.9,0.46,0.060257,36.9,0.69,0.10581,32.6
18,94.554,1.18,0.067899,NaN,0.92,0.073654,NaN,1.19,0.087046,46.38,1.21,NaN,NaN,0.4,0.082902,NaN,0.42,0.061743,39.88,0.6,0.1087,NaN
18,94.596,1.34,0.065297,NaN,1.01,0.073897,NaN,1.24,0.086808,47.04,1.05,NaN,NaN,0.37,0.084334,NaN,0.41,0.062287,NaN,0.36,0.11021,NaN
18,94.637,1.44,0.062189,NaN,1.05,0.071223,NaN,1.31,0.083189,43.14,0.9,NaN,NaN,0.45,0.083905,NaN,0.46,0.061298,NaN,0.41,0.10984,NaN
18,94.679,1.48,0.058667,38,1.05,0.067017,36.84,1.34,0.077332,36.58,0.87,NaN,NaN,0.51,0.079259,NaN,0.41,0.058518,38.76,0.33,NaN,NaN
18,94.721,1.39,0.054775,32.9,1.07,0.062732,32.42,1.12,0.073217,31.54,0.81,NaN,NaN,0.39,0.074091,30.68,0.29,0.054675,34.02,0.2,0.1037,33.5
18,94.762,1.16,0.051362,28.36,1,0.059313,28.52,1.12,0.070198,27.4,0.65,NaN,NaN,0.43,0.071564,26.9,0.28,0.05101,28.92,0.26,0.099534,29.8
18,94.804,1.08,0.049194,24.9,0.99,0.056375,25.24,1,0.067409,24.2,0.52,NaN,NaN,0.37,0.068389,24.04,0.19,0.048436,25.1,0.17,0.095759,26.6
18,94.846,1.06,0.047121,22.34,0.95,0.054625,22.82,0.95,NaN,NaN,0.47,NaN,NaN,0.32,0.066182,21.92,0.17,0.046512,22.36,0.09,0.092854,24.06
18,94.887,0.93,0.046056,20.42,0.93,0.05277,20.9,0.79,NaN,NaN,0.5,NaN,NaN,0.27,0.064804,20.22,0.19,0.045091,20.36,NaN,0.091207,22.18
18,94.929,0.87,0.045091,18.72,0.92,0.051463,19.24,0.73,0.061991,18.6,0.49,NaN,NaN,0.26,0.063819,18.76,0.14,0.043921,18.66,NaN,0.089603,20.66
18,94.971,0.83,0.044023,17.28,0.82,0.050204,17.92,0.7,0.060753,17.4,0.44,NaN,NaN,0.26,0.063374,17.52,0.17,0.043361,17.26,NaN,0.088468,19.32
18,95.012,0.8,0.043208,16.1,0.75,0.049497,16.7,0.65,NaN,NaN,0.47,NaN,NaN,0.25,0.062584,16.26,0.24,0.042392,15.86,NaN,0.08714,18.18
18,95.054,0.76,0.042902,15.14,0.79,0.048942,15.66,0.67,NaN,NaN,0.48,NaN,NaN,0.24,0.061793,15.26,0.16,0.041728,14.78,NaN,0.086381,17.3
18,95.096,0.72,0.042647,14.52,0.79,0.048538,15.02,0.64,NaN,NaN,0.47,NaN,NaN,0.23,0.061446,14.76,0.14,0.041524,14.3,NaN,0.085858,16.64
18,95.137,0.74,0.042188,14.1,0.67,0.048184,14.54,0.67,0.058766,14.4,0.44,NaN,NaN,0.22,0.061595,14.4,0.15,0.041268,13.94,NaN,0.08562,16.16
18,95.179,0.71,0.041932,13.62,0.7,0.047779,14,0.63,NaN,NaN,0.42,NaN,NaN,0.25,0.061298,14,NaN,0.041115,13.5,NaN,0.085192,15.66
18,95.221,0.67,0.04183,13.3,0.66,0.047374,13.54,0.6,0.058269,13.5,0.39,NaN,NaN,0.21,0.061298,13.68,NaN,0.041115,13.2,NaN,0.084954,15.3
18,95.262,0.68,0.041626,12.7,0.64,0.047222,13.06,0.62,0.05802,13,0.43,NaN,NaN,0.23,0.061149,13.14,NaN,0.041115,12.7,NaN,0.084525,14.9
18,95.304,0.69,0.041881,13.14,0.71,0.047323,12.98,0.68,NaN,NaN,0.41,NaN,NaN,0.3,0.060753,13.04,0.16,0.041115,12.66,0.24,0.08443,14.7
18,95.346,0.85,0.044583,16.78,0.68,0.048184,14.06,0.82,0.060753,16.5,0.71,NaN,NaN,0.27,0.061446,13.98,0.23,0.042698,14.74,0.54,0.086523,16.4
18,95.387,0.94,0.049194,22.4,0.8,0.050355,17.66,0.92,0.067801,23.68,1.01,NaN,NaN,0.27,0.063819,17.68,0.3,0.047627,20.94,0.62,0.091442,20.76
18,95.429,1.01,0.054374,29.7,0.8,0.057073,26.16,1.1,0.074285,31.6,1.13,NaN,NaN,0.33,0.06736,22.26,0.32,0.05287,27.48,0.67,0.096507,25.44
18,95.471,1.09,0.063424,NaN,0.87,0.065001,35.12,1.17,0.080124,38.86,1.14,NaN,NaN,0.37,0.073169,28.52,0.36,0.057123,33.44,0.52,0.10176,30.36
18,95.512,1.18,0.063769,NaN,0.93,0.068291,38.28,1.17,0.081275,40.42,1.26,NaN,NaN,0.35,0.076511,32.72,0.43,0.058518,35.82,0.68,0.10466,33.08
18,95.554,1.34,0.066624,NaN,0.99,0.07244,NaN,1.25,0.086001,46.54,1.04,NaN,NaN,0.47,0.081467,NaN,0.41,0.061248,NaN,0.68,0.10824,NaN
18,95.596,1.33,0.064854,NaN,1.08,0.07244,NaN,1.22,0.086476,47.7,0.98,NaN,NaN,0.45,0.083237,NaN,0.42,0.061397,NaN,0.53,0.10893,NaN
18,95.637,1.4,0.06209,NaN,1.09,0.07054,NaN,1.26,0.08185,42.9,1.11,NaN,NaN,0.43,0.082902,NaN,0.46,0.060703,NaN,0.45,NaN,NaN
18,95.679,1.39,0.059413,39.34,1.08,0.066624,37.4,1.29,0.076753,37.2,0.89,NaN,NaN,0.63,0.079355,NaN,0.4,0.058667,39.84,0.47,NaN,NaN
18,95.721,1.38,0.055275,34.46,1.05,0.062189,32.74,1.15,0.072342,31.68,0.79,NaN,NaN,0.52,0.072634,30.48,0.36,0.055475,35.84,0.35,NaN,NaN
18,95.762,1.22,0.051966,29.54,1.03,0.059015,29.1,1.09,0.069123,27.4,0.72,NaN,NaN,0.4,0.070491,27,0.25,0.050859,30.08,0.29,0.099534,30.92
18,95.804,1.09,0.049245,25.6,1.02,0.056275,25.66,1.07,0.067017,24.56,0.69,NaN,NaN,0.41,0.068585,24.14,0.22,0.047779,25.6,0.24,0.095572,27.3
18,95.846,1.03,0.046969,22.84,1.01,0.053923,23.08,0.89,0.064804,22.26,0.61,NaN,NaN,0.32,0.06569,22.04,0.19,0.046157,22.78,0.21,0.092619,24.68
18,95.887,0.96,0.045954,21.06,1,0.052267,21.32,0.89,NaN,NaN,0.59,NaN,NaN,0.32,0.06446,20.5,0.12,0.044938,20.84,NaN,0.090217,22.76
18,95.929,0.88,0.045193,19.6,0.91,0.051362,19.94,0.79,0.061991,19.2,0.58,NaN,NaN,0.28,0.063621,19.18,NaN,0.043819,19.28,NaN,0.089035,21.26
18,95.971,0.87,0.044176,18.48,0.83,0.050103,18.8,0.83,0.060753,18.2,0.57,NaN,NaN,0.29,0.063226,18.28,0.18,0.043055,18.12,0.23,0.088326,20.2
18,96.012,0.8,0.043921,17.66,0.81,0.0498,17.9,0.73,0.060257,17.5,0.54,NaN,NaN,0.28,0.062535,17.44,NaN,0.042392,17.2,NaN,0.087188,19.26
18,96.054,0.84,0.042902,16.38,0.78,0.049144,16.7,0.66,NaN,NaN,0.46,NaN,NaN,0.28,0.062238,16.2,NaN,0.041881,15.84,NaN,0.086286,18.28
18,96.096,0.82,0.042647,15.58,0.83,0.048588,15.92,0.74,0.059015,15.6,0.47,NaN,NaN,0.23,0.061347,15.54,0.14,0.041268,15.14,NaN,0.085763,17.56
18,96.137,0.71,0.042239,14.96,0.78,0.048133,15.28,0.65,0.058518,15.1,0.4,NaN,NaN,0.22,0.061248,15.04,NaN,0.041166,14.6,NaN,0.085287,16.98
18,96.179,0.73,0.041983,14.3,0.74,0.047779,14.66,0.57,0.058319,14.6,0.5,NaN,NaN,0.3,0.061298,14.5,NaN,0.04091,13.96,NaN,0.084716,16.38
18,96.221,0.73,0.041728,14,0.72,0.047526,14.32,0.61,0.058269,14.2,0.46,NaN,NaN,0.22,0.060604,14,NaN,0.040654,13.42,NaN,0.084334,15.9
18,96.262,0.68,0.041728,13.7,0.71,0.047222,14,0.6,NaN,NaN,0.54,NaN,NaN,0.23,0.060703,13.76,0.17,0.040705,13.2,0.18,0.084239,15.6
18,96.304,0.71,0.042341,14.32,0.78,0.047576,14.3,0.67,0.058269,14.4,0.62,NaN,NaN,0.24,0.06105,14.04,0.22,0.041012,13.6,0.28,0.084239,15.6
18,96.346,0.82,0.043972,16.7,0.75,0.04874,15.66,0.91,NaN,NaN,0.81,NaN,NaN,0.25,0.061496,15.16,0.28,0.042392,15.32,0.54,0.08543,16.44
18,96.387,0.93,0.047981,22.08,0.78,0.051261,19.28,0.9,0.065936,22.5,0.76,NaN,NaN,0.27,0.063819,18.72,0.34,0.046259,20.26,0.74,0.088988,19.84
18,96.429,0.99,0.051714,27.04,0.76,0.055625,24.94,1.05,0.070101,27.6,1.04,NaN,NaN,0.4,0.066968,22.42,0.32,0.050204,25.22,0.78,0.09337,23.74
18,96.471,1.12,0.059562,37.42,0.87,0.062436,33.02,1.11,0.076608,35.64,1.04,NaN,NaN,0.35,0.072099,27.48,0.38,0.054274,30.84,0.72,0.097952,27.84
18,96.512,1.41,0.064213,NaN,0.97,0.068487,NaN,1.3,0.082137,42.2,1.12,NaN,NaN,0.43,0.076608,33.66,0.43,0.05802,35.78,0.69,0.10287,32.32
18,96.554,1.52,0.064952,NaN,1.02,0.071271,NaN,1.36,0.085335,46.32,1.17,NaN,NaN,0.45,0.080508,NaN,0.43,0.059711,38.86,0.71,0.10586,35.4
18,96.596,1.62,0.062584,NaN,1.1,0.070784,NaN,1.28,0.084716,46.9,0.99,NaN,NaN,0.46,0.08185,NaN,0.45,0.060108,NaN,0.57,0.10724,NaN
18,96.637,1.69,0.059909,40.26,1.12,0.068879,NaN,1.41,0.07998,41.3,1.12,NaN,NaN,0.47,0.080556,NaN,0.49,0.058567,39.52,0.57,0.10614,NaN
18,96.679,1.8,0.057821,37.2,1.17,0.065297,36.44,1.32,0.075641,36.54,0.77,NaN,NaN,0.48,0.077573,35.94,0.44,0.056973,37.84,0.43,0.10425,35.34
18,96.721,1.64,0.054074,32.8,1.13,0.061397,32.4,1.11,0.07205,31.76,0.79,NaN,NaN,0.66,0.072537,30.36,0.36,0.054324,34.9,0.43,0.10236,33.7
18,96.762,1.63,0.050909,28.36,1.03,0.058119,28.8,1.19,0.068389,27.5,0.82,NaN,NaN,0.4,0.070442,26.9,0.31,0.050254,29.36,0.43,0.098139,30.12
18,96.804,1.38,0.04879,25.16,1.07,0.055875,25.76,1.05,NaN,NaN,0.67,NaN,NaN,0.42,0.068193,24.34,0.25,0.047526,25.5,0.27,0.094496,26.9
18,96.846,1.25,0.046969,23,1.02,0.053372,23.42,0.91,NaN,NaN,0.72,NaN,NaN,0.38,0.065641,22.34,0.21,0.045954,22.9,0.24,0.09196,24.56
18,96.887,1.02,0.046259,21.4,0.92,0.052267,21.7,0.89,NaN,NaN,0.55,NaN,NaN,0.35,0.06441,20.94,0.14,0.044837,21.16,NaN,NaN,NaN
18,96.929,0.9,0.045193,19.44,0.92,0.05101,20,0.85,0.061,19.2,0.57,NaN,NaN,0.34,0.063374,19.42,0.16,0.043564,19.22,NaN,0.08861,21.3
18,96.971,0.85,0.044023,18.12,0.89,0.049901,18.7,0.83,NaN,NaN,0.5,NaN,NaN,0.39,0.062683,18.18,0.16,0.042443,17.82,0.11,0.087188,20.02
18,97.012,0.91,0.043972,17.6,0.82,0.049699,18,0.7,0.05976,17.6,0.53,NaN,NaN,0.29,0.062436,17.6,NaN,0.042392,17.2,NaN,0.086903,19.1
18,97.054,0.77,0.043412,16.9,0.89,0.048689,17.3,0.75,NaN,NaN,0.54,NaN,NaN,0.3,0.062287,16.92,NaN,0.041677,16.44,NaN,0.086143,18.56
18,97.096,0.77,0.043004,16.52,0.84,0.04879,16.82,0.67,0.059263,16.4,0.53,NaN,NaN,0.28,0.061743,16.46,NaN,0.041524,16,NaN,0.085715,18
18,97.137,0.74,0.042902,16.12,0.82,0.048588,16.38,0.67,0.058766,16.1,0.55,NaN,NaN,0.3,0.061595,16.02,NaN,0.041166,15.58,NaN,0.085525,17.62
18,97.179,0.71,0.042647,15.56,0.77,0.048032,15.8,0.7,0.058518,15.6,0.4,NaN,NaN,0.27,0.061397,15.5,NaN,0.041115,15.02,NaN,0.085192,17.24
18,97.221,0.75,0.042647,14.94,0.71,0.047931,15.28,0.64,0.058269,15,0.51,NaN,NaN,0.32,0.061248,15,NaN,0.041012,14.44,NaN,0.084716,16.78
18,97.262,0.71,0.042545,14.7,0.77,0.047576,14.98,0.59,NaN,NaN,0.56,NaN,NaN,0.25,0.061199,14.7,0.19,0.041012,14.16,0.16,0.08443,16.4
18,97.304,0.82,0.042851,15.62,0.81,0.048083,15.48,0.69,0.058518,15.5,0.59,NaN,NaN,0.26,0.061248,15.06,0.24,0.041166,14.76,0.32,0.084668,16.46
18,97.346,0.84,0.04504,18.08,0.82,0.049497,17.5,0.74,0.060505,17.7,0.65,NaN,NaN,0.24,0.062485,16.82,0.26,0.042902,16.88,0.38,0.086096,17.6
18,97.387,0.82,0.046715,20.8,0.83,0.051161,19.82,0.91,NaN,NaN,0.95,NaN,NaN,0.27,0.063917,19.04,0.27,0.044989,19.38,0.51,0.088231,19.36
18,97.429,0.99,0.050758,26,0.8,0.054975,24.42,0.97,0.068095,25.38,0.96,NaN,NaN,0.33,0.066968,22.58,0.35,0.04874,24.02,0.79,0.091772,22.6
18,97.471,1.09,0.058866,36.26,0.91,0.061842,32.38,1.09,0.07477,34.12,1.15,NaN,NaN,0.42,0.071904,27.62,0.37,0.053372,30.2,0.87,0.09674,26.98
18,97.512,1.25,0.064509,NaN,1.01,0.068438,NaN,1.28,0.081467,41.9,1.21,NaN,NaN,0.39,0.076801,33.8,0.4,0.057621,35.66,0.6,0.10208,31.84
18,97.554,1.36,0.066378,NaN,1.08,0.07205,NaN,1.37,NaN,NaN,1.23,NaN,NaN,0.41,0.081179,NaN,0.46,0.060108,39.92,0.69,NaN,NaN
18,97.596,1.4,0.064657,NaN,1.19,0.072488,NaN,1.29,0.085668,48.24,1.1,NaN,NaN,0.4,0.083141,NaN,0.46,0.061248,NaN,0.56,0.10843,NaN
18,97.637,1.39,0.06209,NaN,1.2,0.070296,NaN,1.35,0.081227,43.08,1.12,NaN,NaN,0.52,0.082472,NaN,0.46,0.060157,NaN,0.49,0.10843,NaN
18,97.679,1.52,0.059711,39.9,1.17,0.066722,38.26,1.42,0.076173,37.86,0.87,NaN,NaN,0.48,0.078633,NaN,0.44,0.058418,40.04,0.52,0.10591,NaN
18,97.721,1.63,0.056674,35.42,1.19,0.062634,34.14,1.27,0.072342,32.74,0.76,NaN,NaN,0.58,0.072877,31.54,0.45,0.055675,36.96,0.39,0.10411,35.52
18,97.762,1.73,0.05282,30.62,1.21,0.05981,30.68,1.09,0.069856,28.96,0.8,NaN,NaN,0.53,0.071028,28.36,0.34,0.051312,31.34,0.28,0.099441,31.82
18,97.804,1.44,0.050304,26.98,1.06,0.056574,27.36,1.06,NaN,NaN,0.67,NaN,NaN,0.39,0.069123,25.64,0.33,0.048285,26.96,0.28,0.095619,28.3
18,97.846,1.18,0.048285,24.54,1.03,0.054474,24.86,0.99,0.065494,23.54,0.61,NaN,NaN,0.37,0.066722,23.52,0.24,0.04636,24.16,0.21,0.09276,25.7
18,97.887,1.14,0.047121,22.78,1,0.053221,23,1,0.06372,21.9,0.61,NaN,NaN,0.37,0.064903,21.94,NaN,0.044989,22.22,0.17,0.090924,23.9
18,97.929,1.03,0.046715,21.38,0.93,0.051966,21.58,0.84,0.062485,20.6,0.51,NaN,NaN,0.34,0.064213,20.76,0.19,0.043972,20.72,0.24,0.089508,22.48
18,97.971,0.94,0.045447,19.88,0.9,0.050808,20.28,0.83,NaN,NaN,0.57,NaN,NaN,0.33,0.063177,19.62,NaN,0.043463,19.38,NaN,0.088326,21.3
18,98.012,0.86,0.044989,18.76,0.9,0.050204,19.18,0.82,0.060604,18.56,0.57,NaN,NaN,0.35,0.062634,18.64,0.14,0.042494,18.28,0.2,0.08714,20.26
18,98.054,0.88,0.044176,18,0.87,0.049649,18.3,0.82,NaN,NaN,0.53,NaN,NaN,0.29,0.062337,17.86,0.17,0.04229,17.34,0.19,0.086428,19.36
18,98.096,0.9,0.044125,17.64,0.9,0.049093,17.8,0.73,0.059512,17.4,0.5,NaN,NaN,0.29,0.062337,17.42,0.18,0.042137,16.86,0.14,0.085906,18.8
18,98.137,0.84,0.043921,17.02,0.81,0.048689,17.2,0.7,NaN,NaN,0.54,NaN,NaN,0.27,0.061991,16.9,0.18,0.04183,16.3,0.18,0.085715,18.3
18,98.179,0.84,0.043921,16.7,0.81,0.048588,16.8,0.68,NaN,NaN,0.47,NaN,NaN,0.28,0.061595,16.58,0.17,0.041421,15.9,0.24,0.085287,17.9
18,98.221,0.82,0.043819,16.28,0.76,0.048639,16.38,0.69,0.058866,16.3,0.42,NaN,NaN,0.26,0.061347,16.18,0.13,0.041217,15.52,0.1,0.085144,17.58
18,98.262,0.74,0.043106,15.62,0.81,0.048133,15.8,0.66,NaN,NaN,0.48,NaN,NaN,0.26,0.061248,15.68,0.13,0.041115,14.98,0.24,0.084763,17.1
18,98.304,0.75,0.043972,16.18,0.82,0.048083,15.76,0.69,0.059015,16.1,0.46,NaN,NaN,0.32,0.061248,15.5,0.19,0.041115,14.82,0.33,0.084668,16.9
18,98.346,0.96,0.046665,19.98,0.82,0.04879,16.82,0.89,NaN,NaN,0.75,NaN,NaN,0.36,0.06204,16.48,0.3,0.043208,17.18,0.55,0.086666,18.62
18,98.387,1.27,0.050909,25.24,0.86,0.051161,20.14,0.99,0.069123,26.6,1.03,NaN,NaN,0.39,0.064164,20.06,0.33,0.047779,23,0.68,0.09116,22.6
18,98.429,1.39,0.055875,32.04,0.94,0.057821,28.66,1.13,0.07477,34.14,1.17,NaN,NaN,0.44,0.068291,24.16,0.37,0.052518,28.86,0.81,0.095806,26.94
18,98.471,1.47,0.063029,NaN,0.94,0.065051,36.46,1.29,0.08046,40.7,1.12,NaN,NaN,0.47,0.072537,29.68,0.37,0.055875,33.66,0.99,NaN,NaN
18,98.512,1.51,0.066378,NaN,1.02,0.070247,NaN,1.47,0.084096,45.26,1.19,NaN,NaN,0.5,0.076656,34.62,0.45,0.058518,37.22,0.85,0.10379,34.16
18,98.554,1.52,0.066084,NaN,1.06,0.07205,NaN,1.46,0.08543,47.74,1.18,NaN,NaN,0.6,0.079499,NaN,0.48,0.059313,39.3,0.87,0.10586,NaN
18,98.596,1.54,0.064016,NaN,1.09,0.071807,NaN,1.41,0.084573,47.2,1.01,NaN,NaN,0.54,0.08046,NaN,0.5,0.059661,NaN,0.84,0.1071,NaN
18,98.637,1.65,0.062436,NaN,1.16,0.070149,NaN,1.6,0.080028,42.2,1.02,NaN,NaN,0.61,0.08022,NaN,0.53,0.058816,NaN,0.64,0.10632,NaN
18,98.679,2.05,0.059512,39.58,1.15,0.066329,38.06,1.47,0.075544,37.74,0.91,NaN,NaN,0.62,0.076946,36.2,0.44,0.057372,39.34,0.54,NaN,NaN
18,98.721,1.56,0.056225,35.26,1.07,0.062139,34.06,1.27,0.07171,32.66,0.86,NaN,NaN,0.82,0.072391,30.6,0.38,0.054825,36.44,0.52,0.10287,35.12
18,98.762,1.34,0.052267,30.36,1.07,0.058866,30.1,1.13,NaN,NaN,0.8,NaN,NaN,0.5,0.070686,27.28,0.37,0.050456,30.36,0.46,0.098464,31.22
18,98.804,1.21,0.049851,26.9,1.02,0.056474,26.94,1.24,0.066771,25.78,0.6,NaN,NaN,0.46,0.068242,24.84,0.3,0.047627,26.5,0.3,NaN,NaN
18,98.846,1.16,0.048032,24.38,1.04,0.054124,24.56,0.92,NaN,NaN,0.75,NaN,NaN,0.41,0.066084,22.9,0.28,0.045954,23.82,0.38,0.092384,25.5
18,98.887,1.06,0.046817,22.72,0.97,0.052468,22.9,0.94,0.063473,22,0.61,NaN,NaN,0.35,0.064509,21.58,0.25,0.044888,22.08,0.3,0.090217,23.82
18,98.929,0.98,0.046512,21.44,0.95,0.051563,21.56,0.87,0.061991,20.9,0.62,NaN,NaN,0.32,0.064115,20.5,0.17,0.043768,20.72,0.2,0.088988,22.5
18,98.971,0.93,0.045396,19.98,0.93,0.050456,20.2,0.77,0.061199,19.74,0.57,NaN,NaN,0.27,0.063177,19.28,NaN,0.042749,19.26,NaN,0.087994,21.26
18,99.012,0.84,0.04443,18.64,0.93,0.04975,19.02,0.79,NaN,NaN,0.55,NaN,NaN,0.29,0.062337,18.16,NaN,0.042188,17.94,NaN,0.086903,20.22
18,99.054,0.87,0.043921,17.66,0.84,0.048992,18.06,0.71,NaN,NaN,0.59,NaN,NaN,0.32,0.062189,17.3,0.16,0.041268,16.92,NaN,0.085858,19.16
18,99.096,0.8,0.043666,17.02,0.87,0.048487,17.38,0.71,0.058667,16.96,0.47,NaN,NaN,0.25,0.061545,16.68,0.16,0.041115,16.38,NaN,0.085477,18.54
18,99.137,0.77,0.0428,16,0.79,0.04783,16.42,0.64,0.058269,16,0.53,NaN,NaN,0.26,0.061248,15.9,0.16,0.040757,15.54,NaN,0.084763,17.82
18,99.179,0.76,0.042647,15.2,0.77,0.047323,15.6,0.69,NaN,NaN,0.5,NaN,NaN,0.26,0.061099,15.24,0.15,0.040142,14.82,NaN,0.084287,17.12
18,99.221,0.72,0.042443,14.8,0.72,0.046969,15.1,0.69,NaN,NaN,0.5,NaN,NaN,0.24,0.060257,14.8,0.17,0.039937,14.4,NaN,0.083762,16.64
18,99.262,0.74,0.042085,14.62,0.76,0.046715,14.88,0.59,NaN,NaN,0.51,NaN,NaN,0.22,0.060505,14.6,0.17,0.039886,14.2,NaN,0.083571,16.32
18,99.304,0.77,0.042749,15.56,0.84,0.047019,15.16,0.72,0.057771,15.32,0.57,NaN,NaN,0.3,0.060554,14.76,0.22,0.040501,14.48,0.35,0.083714,16.28
